#score	occ	co	cco	dCDF
-7.3	16530	20259154	537720	0.0258558
-7.2	16078	20275232	521642	0.0250827
-7.1	16053	20291285	505589	0.0243108
-7	16151	20307436	489438	0.0235342
-6.9	15763	20323199	473675	0.0227763
-6.8	15712	20338911	457963	0.0220208
-6.7	15319	20354230	442644	0.0212842
-6.6	15004	20369234	427640	0.0205627
-6.5	15125	20384359	412515	0.0198354
-6.4	14292	20398651	398223	0.0191482
-6.3	13805	20412456	384418	0.0184844
-6.2	13308	20425764	371110	0.0178445
-6.1	13087	20438851	358023	0.0172152
-6	12618	20451469	345405	0.0166085
-5.9	12299	20463768	333106	0.0160171
-5.8	11904	20475672	321202	0.0154447
-5.7	11238	20486910	309964	0.0149044
-5.6	10646	20497556	299318	0.0143925
-5.5	9963	20507519	289355	0.0139134
-5.4	9659	20517178	279696	0.0134489
-5.3	9066	20526244	270630	0.013013
-5.2	8497	20534741	262133	0.0126044
-5.1	7834	20542575	254299	0.0122278
-5	7381	20549956	246918	0.0118728
-4.9	6857	20556813	240061	0.0115431
-4.8	6893	20563706	233168	0.0112117
-4.7	6056	20569762	227112	0.0109205
-4.6	5846	20575608	221266	0.0106394
-4.5	5372	20580980	215894	0.0103811
-4.4	4908	20585888	210986	0.0101451
-4.3	4771	20590659	206215	0.00991567
-4.2	4515	20595174	201700	0.00969857
-4.1	4257	20599431	197443	0.00949388
-4	4204	20603635	193239	0.00929173
-3.9	4140	20607775	189099	0.00909266
-3.8	3858	20611633	185241	0.00890716
-3.7	3712	20615345	181529	0.00872867
-3.6	3758	20619103	177771	0.00854797
-3.5	3548	20622651	174223	0.00837736
-3.4	3567	20626218	170656	0.00820585
-3.3	3410	20629628	167246	0.00804188
-3.2	3392	20633020	163854	0.00787878
-3.1	3498	20636518	160356	0.00771058
-3	3641	20640159	156715	0.00753551
-2.9	3494	20643653	153221	0.0073675
-2.8	3482	20647135	149739	0.00720007
-2.7	3519	20650654	146220	0.00703086
-2.6	3541	20654195	142679	0.0068606
-2.5	3415	20657610	139264	0.00669639
-2.4	3501	20661111	135763	0.00652805
-2.3	3344	20664455	132419	0.00636726
-2.2	3530	20667985	128889	0.00619752
-2.1	3702	20671687	125187	0.00601951
-2	3584	20675271	121603	0.00584718
-1.9	3540	20678811	118063	0.00567696
-1.8	3602	20682413	114461	0.00550376
-1.7	3552	20685965	110909	0.00533296
-1.6	3310	20689275	107599	0.00517381
-1.5	3403	20692678	104196	0.00501018
-1.4	3279	20695957	100917	0.00485251
-1.3	3293	20699250	97624	0.00469417
-1.2	3267	20702517	94357	0.00453708
-1.1	3106	20705623	91251	0.00438773
-1	3144	20708767	88107	0.00423655
-0.9	3040	20711807	85067	0.00409037
-0.8	3110	20714917	81957	0.00394083
-0.7	2971	20717888	78986	0.00379797
-0.6	2907	20720795	76079	0.00365819
-0.5	2807	20723602	73272	0.00352322
-0.4	2746	20726348	70526	0.00339118
-0.3	2679	20729027	67847	0.00326237
-0.2	2606	20731633	65241	0.00313706
-0.1	2589	20734222	62652	0.00301257
0	2575	20736797	60077	0.00288875
0.1	2455	20739252	57622	0.0027707
0.2	2449	20741701	55173	0.00265295
0.3	2395	20744096	52778	0.00253779
0.4	2323	20746419	50455	0.00242609
0.5	2262	20748681	48193	0.00231732
0.6	2247	20750928	45946	0.00220927
0.7	2206	20753134	43740	0.0021032
0.8	2096	20755230	41644	0.00200242
0.9	2109	20757339	39535	0.00190101
1	2052	20759391	37483	0.00180234
1.1	2015	20761406	35468	0.00170545
1.2	1924	20763330	33544	0.00161293
1.3	1791	20765121	31753	0.00152682
1.4	1780	20766901	29973	0.00144123
1.5	1633	20768534	28340	0.0013627
1.6	1572	20770106	26768	0.00128712
1.7	1486	20771592	25282	0.00121566
1.8	1398	20772990	23884	0.00114844
1.9	1307	20774297	22577	0.0010856
2	1270	20775567	21307	0.00102453
2.1	1154	20776721	20153	0.00096904
2.2	1114	20777835	19039	0.000915474
2.3	1056	20778891	17983	0.000864697
2.4	883	20779774	17100	0.000822239
2.5	870	20780644	16230	0.000780406
2.6	728	20781372	15502	0.0007454
2.7	727	20782099	14775	0.000710443
2.8	640	20782739	14135	0.000679669
2.9	551	20783290	13584	0.000653175
3	546	20783836	13038	0.000626921
3.1	466	20784302	12572	0.000604514
3.2	444	20784746	12128	0.000583165
3.3	381	20785127	11747	0.000564845
