#score	occ	co	cco	dCDF
9.8	54	20796550	324	1.55793E-05
9.9	49	20796599	275	1.32231E-05
10	56	20796655	219	1.05304E-05
10.1	36	20796691	183	8.7994E-06
10.2	22	20796713	161	7.74155E-06
10.3	30	20796743	131	6.29902E-06
10.4	26	20796769	105	5.04884E-06
10.5	18	20796787	87	4.18332E-06
10.6	21	20796808	66	3.17355E-06
10.7	12	20796820	54	2.59654E-06
10.8	14	20796834	40	1.92337E-06
10.9	7	20796841	33	1.58678E-06
11	4	20796845	29	1.39444E-06
11.1	6	20796851	23	1.10594E-06
11.2	4	20796855	19	9.13599E-07
11.3	7	20796862	12	5.7701E-07
11.4	5	20796867	7	3.36589E-07
11.5	2	20796869	5	2.40421E-07
11.6	1	20796870	4	1.92337E-07
11.7	1	20796871	3	1.44252E-07
11.8	2	20796873	1	4.80841E-08
11.9	1	20796874	0	0
