#score	occ	co	cco	dCDF
6.2	1064	21102078	39100	0.00184947
6.3	1602	21103680	37498	0.00177369
6.4	1059	21104739	36439	0.0017236
6.5	919	21105658	35520	0.00168013
6.6	1094	21106752	34426	0.00162839
6.7	1241	21107993	33185	0.00156969
6.8	1025	21109018	32160	0.0015212
6.9	1185	21110203	30975	0.00146515
7	1019	21111222	29956	0.00141695
7.1	1277	21112499	28679	0.00135655
7.2	1069	21113568	27610	0.00130598
7.3	923	21114491	26687	0.00126232
7.4	918	21115409	25769	0.0012189
7.5	1185	21116594	24584	0.00116285
7.6	1187	21117781	23397	0.0011067
7.7	1382	21119163	22015	0.00104133
7.8	1643	21120806	20372	0.000963617
7.9	1043	21121849	19329	0.000914282
8	1385	21123234	17944	0.00084877
8.1	973	21124207	16971	0.000802746
8.2	805	21125012	16166	0.000764669
8.3	949	21125961	15217	0.00071978
8.4	501	21126462	14716	0.000696082
8.5	679	21127141	14037	0.000663965
8.6	1121	21128262	12916	0.00061094
8.7	952	21129214	11964	0.00056591
8.8	1240	21130454	10724	0.000507257
8.9	1436	21131890	9288	0.000439332
9	1193	21133083	8095	0.000382902
9.1	705	21133788	7390	0.000349555
9.2	314	21134102	7076	0.000334702
9.3	128	21134230	6948	0.000328648
9.4	185	21134415	6763	0.000319897
9.5	367	21134782	6396	0.000302538
9.6	448	21135230	5948	0.000281347
9.7	662	21135892	5286	0.000250033
9.8	858	21136750	4428	0.000209449
9.9	651	21137401	3777	0.000178656
10	514	21137915	3263	0.000154343
10.1	313	21138228	2950	0.000139538
10.2	119	21138347	2831	0.000133909
10.3	112	21138459	2719	0.000128612
10.4	73	21138532	2646	0.000125159
10.5	60	21138592	2586	0.000122321
10.6	621	21139213	1965	9.29466E-05
10.7	399	21139612	1566	7.40735E-05
10.8	1062	21140674	504	2.38397E-05
10.9	504	21141178	0	0
